speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz,
Speed (linear),Time,Length,Acceleration (linear),Acceleration (linear),Unitless,Unitless,Speed (angular),Torque,Power,Force,Force,Ratio,Ratio,Ratio,Length,Unitless,Speed (linear),Unitless,Unitless,Angle,Speed (angular),Acceleration (angular),Length,Length,Length,Force,
km/h,s,m,m/s^2,m/s^2,-,-,rpm,N.m,kW,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N,
82.314453125088,1.65328651532367,34.4000000000002,-2.9976563982417,2.14137408069954,1,12,17181.3142331329,16.6037313424791,29.873815634799,1038.62225458138,519.311127290688,0,60.2524349907136,0,-174.407574286967,1,95.7438560036184,1.64,1.74,56.6996630190049,-0.868685978614335,-0.61644931149233,30.3987209136613,15.2525409111922,0,3981.62225458138,
82.3481270896241,1.65765998785896,34.5000000000002,-3.000109518411,2.13877621554131,1,12,17188.3429254732,16.5994804734308,29.8783853037773,1039.47220696501,519.736103482503,0,60.2097206656833,0,-174.407574286967,1,95.7438560036184,1.64,1.74,56.6765300402889,-0.877515874078919,-0.21142569967506,30.4350183542734,15.306125395682,0,3982.47220696501,
82.3817464554289,1.66203167198491,34.6000000000002,-3.00255966200953,2.13618195059234,1,12,17195.3602215406,16.5952364967119,29.8829413210929,1040.32112803209,520.160564016046,0,60.1670404897193,0,-174.407574286967,1,95.7438560036184,1.64,1.74,56.6533968947574,-0.880703448048245,-0.0763554629923234,30.4713371748252,15.3596948496463,0,3983.32112803209,
82.4153113459168,1.66640157205974,34.7000000000002,-3.00500683316458,2.13359127930357,1,12,17202.3661470954,16.5909993967431,29.8874837338252,1041.16901921265,520.584509606324,0,60.1243944500068,0,-174.407574286967,1,95.7438560036184,1.64,1.74,56.630263582585,-0.882009858653259,-0.0313066652097816,30.5076773694965,15.4132492648098,0,3984.16901921265,
82.4488218840899,1.67076969242622,34.8000000000002,-3.00745103599593,2.13100419514397,1,12,17209.3607278113,16.5867691579971,29.8920125888572,1042.01588193409,521.007940967044,0,60.0817825336977,0,-174.407574286967,1,95.7438560036184,1.64,1.74,56.6071301039146,-0.882688825935131,-0.0162773187381638,30.5440389324644,15.4667886328997,0,3985.01588193409,
82.4822781925402,1.6751360374118,34.9000000000002,-3.00989227461586,2.12842069160051,1,12,17216.3439892769,16.5825457649983,29.896527932877,1042.86171762122,521.430858810611,0,60.0392047279107,0,-174.407574286967,1,95.7438560036184,1.64,1.74,56.5839964588892,-0.883158258037955,-0.0112585732495836,30.5804218579024,15.5203129456455,0,3985.86171762122,
82.5156803934511,1.67950061132863,35.0000000000002,-3.01233055312916,2.12584076217804,1,12,17223.3159569951,16.5783292023229,29.901029812378,1043.70652769627,521.853263848137,0,59.9966610197314,0,-174.407574286967,1,95.7438560036184,1.64,1.74,56.5608626476992,-0.883557458335912,-0.00957806151125395,30.6168261399809,15.5738221947789,0,3986.70652769627,
82.5490286086,1.68386341847369,35.1000000000002,-3.01476587563317,2.12326440039925,1,12,17230.2766563842,16.574119454598,29.9055182736604,1044.55031357888,522.275156789442,0,59.9541513962128,0,-174.407574286967,1,95.7438560036184,1.64,1.74,56.5377286704873,-0.883932861340219,-0.0090107376684501,30.6532517728672,15.6273163720336,0,3987.55031357888,
82.5823229593595,1.68822446312882,35.2000000000002,-3.0171982462178,2.12069159980457,1,12,17237.2261127782,16.5699165065021,29.9099933628324,1045.39307668611,522.696538343057,0,59.9116758443749,0,-174.407574286967,1,95.7438560036184,1.64,1.74,56.5145945273652,-0.884299947479535,-0.00881467025836173,30.6896987507254,15.6807954691461,0,3988.39307668611,
82.6155635666995,1.69258374956082,35.3000000000002,-3.01962766896554,2.11812235395213,1,12,17244.1643514268,16.5657203427645,29.9144551258104,1046.23481843245,523.117409216227,0,59.8692343512051,0,-174.407574286967,1,95.7438560036184,1.64,1.74,56.4914602185546,-0.884663876142386,-0.0087423758565238,30.7261670677163,15.7342594778546,0,3989.23481843245,
82.6487505511895,1.69694128202151,35.4000000000002,-3.02205414795147,2.11555665641765,1,12,17251.0913974962,16.5615309481649,29.9189036083209,1047.07554022984,523.537770114918,0,59.8268269036586,0,-174.407574286967,1,95.7438560036184,1.64,1.74,56.4683257441985,-0.885026368975698,-0.00871138908992479,30.7626567179976,15.7877083899,0,3990.07554022984,
82.6818840329998,1.7012970647478,35.5000000000002,-3.02447768724332,2.11299450079437,1,12,17258.0072760692,16.5573483075334,29.9233388559008,1047.91524348763,523.957621743817,0,59.784453488658,0,-174.407574286967,1,95.7438560036184,1.64,1.74,56.4451911044555,-0.885388000305396,-0.00869417660827405,30.7991676957236,15.8411421970251,0,3990.91524348763,
82.7149641319037,1.70565110196176,35.6000000000002,-3.02689829090143,2.11043588069301,1,12,17264.912012146,16.5531724057504,29.9277609138987,1048.75392961267,524.376964806337,0,59.7421140930936,0,-174.407574286967,1,95.7438560036184,1.64,1.74,56.4220562994845,-0.885748963421187,-0.00868159072495534,30.8356999950458,15.8945608909752,0,3991.75392961267,
82.7479909672796,1.71000339787071,35.7000000000002,-3.02931596297885,2.10788078974166,1,12,17271.805630644,16.5490032277461,29.9321698274757,1049.59160000924,524.79580000462,0,59.6998087038238,0,-174.407574286967,1,95.7438560036184,1.64,1.74,56.3989213294598,-0.886109321983613,-0.00867051809022855,30.872253610112,15.9479644634978,0,3992.59160000924,
82.7809646581122,1.71435395666726,35.8000000000002,-3.03173070752127,2.10532922158573,1,12,17278.6881563988,16.5448407585002,29.9365656416065,1050.42825607908,525.214128039541,0,59.6575373076751,0,-174.407574286967,1,95.7438560036184,1.64,1.74,56.3757861944772,-0.88646909985978,-0.00866000273792746,30.9088285350673,16.0013529063428,0,3993.42825607908,
82.8138853229949,1.71870278252942,35.9000000000002,-3.03414252856711,2.10278116988788,1,12,17285.5596141639,16.540684983042,29.9409484010803,1051.26389922142,525.63194961071,0,59.6152998914421,0,-174.407574286967,1,95.7438560036184,1.64,1.74,56.3526508947427,-0.886828304029061,-0.00864963873864684,30.9454247640532,16.054726211262,0,3994.26389922142,
82.8467530801312,1.72304987962064,36.0000000000002,-3.03655143014751,2.10023662832792,1,12,17292.4200286119,16.5365358864499,29.9453181505015,1052.09853083296,526.049265416479,0,59.5730964418876,98.7870339674205,-174.407574286967,1,95.7438560036184,1.64,1.74,56.3295154303991,-0.887186939259331,-0.00863937305818131,30.9820422912082,16.1080843700098,0,3995.09853083296,
82.8795680473369,1.72739525208988,36.1000000000002,-3.03895741628636,2.09769559060278,1,12,17299.2694243341,16.5323934538514,29.9496749342912,1052.93215230788,526.466076153941,0,59.5309269457429,98.7998913453778,-174.407574286967,1,95.7438560036184,1.64,1.74,56.306379801621,-0.887545005752468,-0.00862909583548551,31.0186811106677,16.1614273743428,0,3995.93215230788,
82.9123303420415,1.73173890407168,36.2000000000002,-3.04136049100028,2.09515805042639,1,12,17306.1078258414,16.5282576704225,29.9540187966875,1053.76476503787,526.882382518935,0,59.488791389708,98.8127052894228,-174.407574286967,1,95.7438560036184,1.64,1.74,56.2832440085199,-0.88790250722225,-0.00861889178214906,31.0553412165638,16.2147552160199,0,3996.76476503787,
82.9450400812901,1.73608083968626,36.3000000000002,-3.04376065829873,2.09262400152969,1,12,17312.9352575642,16.5241285213881,29.9583497817469,1054.5963704121,527.298185206052,0,59.4466897604514,98.8254754210762,-174.407574286967,1,95.7438560036184,1.64,1.74,56.2601080513488,-0.888259442706947,-0.00860864827783528,31.0920226030252,16.268067886802,0,3997.5963704121,
82.9776973817453,1.74042106303955,36.4000000000002,-3.04615792218393,2.09009343766045,1,12,17319.7517438534,16.520005992021,29.962667933345,1055.42696981727,527.713484908635,0,59.4046220446106,98.8382013604074,-174.407574286967,1,95.7438560036184,1.64,1.74,56.2369719302036,-0.888615815729783,-0.00859847354501517,31.1287252641779,16.3213653784527,0,3998.42696981727,
83.010302359689,1.74475957822326,36.5000000000002,-3.04855228665093,2.0875663525833,1,12,17326.5573089801,16.5158900676423,29.9669732951775,1056.25656463756,528.128282318782,0,59.3625882287919,98.8508827260338,-174.407574286967,1,95.7438560036184,1.64,1.74,56.2138356452744,-0.888971626065054,-0.00858827723329401,31.1654491941443,16.3746476827376,0,3999.25656463756,
83.0428551310237,1.74909638931497,36.6000000000003,-3.05094375568763,2.08504274007961,1,12,17333.3519771365,16.5117807336209,29.9712659107608,1057.08515625471,528.542578127354,0,59.3205882995707,98.8635191351209,-174.407574286967,1,95.7438560036184,1.64,1.74,56.1906991966726,-0.889326875864166,-0.00857811677349968,31.2021943870437,16.4279147914246,0,4000.08515625471,
83.0753558112749,1.75343150037819,36.7000000000003,-3.05333233327479,2.08252259394742,1,12,17340.135772436,16.5076779753733,29.9755458234335,1057.91274604795,528.956373023973,0,59.2786222434918,98.8761102033813,-174.407574286967,1,95.7438560036184,1.64,1.74,56.1675625845884,-0.88968156544629,-0.0085679480045233,31.2389608369923,16.4811666962839,0,4000.91274604795,
83.1078045155921,1.75776491546242,36.8000000000003,-3.05571802338604,2.08000590800141,1,12,17346.9087189133,16.5035817783635,29.9798130763568,1058.73933539406,529.369667697028,0,59.2366900470692,98.8886555450742,-174.407574286967,1,95.7438560036184,1.64,1.74,56.1444258091805,-0.890035696332502,-0.00855780001769185,31.2757485381031,16.5344033890881,0,4001.73933539406,
83.1402013587512,1.7620966386032,36.9000000000003,-3.05810082998794,2.07749267607279,1,12,17353.6708405256,16.4994921281027,29.9840677125156,1059.56492566736,529.782462833679,0,59.1947916967861,98.9011547730057,-174.407574286967,1,95.7438560036184,1.64,1.74,56.1212888706234,-0.890389270241716,-0.00854767767612167,31.3125574844859,16.5876248616118,0,4002.56492566736,
83.1725464551558,1.76642667382223,37.0000000000003,-3.06048075703992,2.07498289200925,1,12,17360.4221611519,16.4954090101489,29.9883097747193,1060.38951823972,530.194759119858,0,59.1529271790958,98.9136074985279,-174.407574286967,1,95.7438560036184,1.64,1.74,56.0981517690756,-8.19030145165924,-176.544757113008,31.3493876702473,16.6408311056322,0,4003.38951823972,
83.2048399188389,1.77075502512735,37.1000000000003,-3.06285780849439,2.07247654967489,1,12,17367.1627045942,16.4913324101072,29.9925393056028,1061.21311448055,530.606557240274,0,59.1110964804209,98.9260133315386,-174.407574286967,1,95.7438560036184,1.64,1.74,56.0750145046487,-2.56639689703368,136.064257787712,31.3862390894906,16.6940221129286,0,4004.21311448055,
83.2370818634647,1.77508169651271,37.2000000000003,-3.06523198829669,2.06997364295017,1,12,17373.8924945773,16.4872623136289,29.9967563476273,1062.03571575683,531.017857878415,0,59.069299587154,99.583361173797,-174.407574286967,1,95.7438560036184,1.64,1.74,55.4833867898486,-7.98199727990249,-131.075437769407,31.4231117363163,16.7471978752826,0,4005.03571575683,
83.2692724023303,1.77940669195874,37.3000000000003,1.9249103739237,2.06747416573181,1,12,17380.6115547494,16.483198706412,30.000960943081,1062.85732343311,531.428661716553,0,59.0275364856576,99.5627327057006,277.941901993238,1,95.7438560036184,1.64,1.74,55.5192504262996,-1.71988681042407,151.622512226815,31.5092525178633,16.8687262118185,0,4005.85732343311,
83.3014116483674,1.78373001543226,37.4000000000003,1.98495418047493,2.06497811193276,1,12,17387.3199086826,16.4791415742003,30.0051531340805,1063.67793887149,531.838969435746,0,58.9858071622645,99.540270258296,269.742410724373,1,95.7438560036184,1.64,1.74,55.5558349206447,0.387501795906516,51.045271108797,31.5944351577185,16.9890623774748,0,4006.67793887149,
83.3334997141436,1.78805167088655,37.5000000000003,2.04876088206554,2.06248547548211,1,12,17394.0175798728,16.4750909027837,30.0093329625708,1064.49756343168,532.248781715842,0,58.9441116032773,99.5157408767068,261.542919455509,1,95.7438560036184,1.64,1.74,55.5931819846173,1.11117492699307,17.535611960662,31.6786596912952,17.108206291651,0,4007.49756343168,
83.3655367118646,1.79237166226138,37.6000000000003,2.11669584107711,2.05999625032504,1,12,17400.7045917405,16.4710466779979,30.0135004703272,1065.31619847096,532.65809923548,0,58.9024497949693,99.4888727632553,253.343428186644,1,95.7438560036184,1.64,1.74,55.63133714351,1.37491446656843,6.39323961630651,31.761926114694,17.2261579003834,0,4008.31619847096,
83.3975227533753,1.79668999348312,37.7000000000003,2.18917330195442,2.05751043042273,1,12,17407.3809676308,16.467008885724,30.0176556989552,1066.13384534419,533.066922672096,0,58.8608217235842,99.4593471639445,245.143936917779,1,95.7438560036184,1.64,1.74,55.6703502252485,1.48677588109483,2.7126450786288,31.844234380494,17.3429171791608,0,4009.13384534419,
83.4294579501618,1.80100666846476,37.8000000000003,2.26666484905411,2.05502800975234,1,12,17414.046730814,16.4629775118884,30.0217986898918,1066.95050540385,533.475252701927,0,58.819227375336,99.4267881946856,236.944445648914,1,95.7438560036184,1.64,1.74,55.7102759312941,1.54959021192029,1.52383521345237,31.9255843929613,17.4584841361283,0,4009.95050540385,
83.461342413353,1.80532169110598,37.9000000000003,2.34970968355125,2.0525489823069,1,12,17420.7019044857,16.4589525424626,30.0259294844065,1067.76618000002,533.883090000008,0,58.7776667364097,99.3907499844058,228.744954380049,1,95.7438560036184,1.64,1.74,55.7511745065411,1.59780128001703,1.17001732433917,32.0059760025755,17.5728588157437,0,4010.76618000002,
83.4931762537218,1.80963506529325,38.0000000000003,2.43892719280956,2.05007334209528,1,12,17427.3465117675,16.4549339634632,30.0300481236018,1068.58087048037,534.290435240184,0,58.7361397929611,99.3507002913417,220.545463111184,1,95.7438560036184,1.64,1.74,55.7931125294686,1.6430820172347,1.09932213325577,32.0854089997502,17.6860413029717,0,4011.58087048037,
83.5249595816873,1.81394679489982,38.1000000000003,2.53503243186069,2.0476010831421,1,12,17433.9805757066,16.4509217609512,30.0341546484141,1069.39457819021,534.697289095106,0,58.6946465311168,99.3059994372177,212.345971842319,1,95.7438560036184,1.64,1.74,55.8361638497591,1.68954476447583,1.12844912766807,32.163883107597,17.7980317281117,0,4012.39457819021,
83.5566925073159,1.81825688378586,38.2000000000003,2.63885533574154,2.04513219948769,1,12,17440.6041192772,16.4469159210322,30.0382490996146,1070.20730447247,535.103652236237,0,58.6531869369745,99.2558729587253,204.146480573454,1,95.7438560036184,1.64,1.74,55.8804107076285,1.73881741979101,1.19714941736181,32.2413979735495,17.9088302723846,0,4013.20730447247,
83.5883751403231,1.82256533579847,38.3000000000003,2.75136475552575,2.04266668518801,1,12,17447.2171653798,16.4429164298563,30.0423315178101,1071.01905066771,535.509525333855,0,58.6117609966032,99.1993757307056,195.946989304589,1,95.7438560036184,1.64,1.74,55.9259450787176,1.79174307103534,1.28639270476659,32.3179531596167,18.0184371744275,0,4014.01905066771,
83.620007590075,1.82687215477175,38.4000000000003,2.87369879270474,2.0402045343146,1,12,17453.8197368423,16.4389232736175,30.0464019434439,1071.82981811411,535.914909057057,0,58.5703686960431,99.1353443672934,187.747498035724,1,95.7438560036184,1.64,1.74,55.9728703020784,1.84895615862496,1.39112894207882,32.3935481309817,18.1268527378862,0,4014.82981811411,
83.65158996559,1.83117734452687,38.5000000000003,3.0072034453234,2.03774574095451,1,12,17460.4118564197,16.4349364385537,30.0504604167963,1072.63960814752,536.31980407376,0,58.5290100213059,99.0623332911858,179.548006766859,1,95.7438560036184,1.64,1.74,56.021303065321,1.91108682327383,1.5112708980391,32.4681822425867,18.2340773403411,0,4015.63960814752,
83.6831223755401,1.83548090887213,38.6000000000003,3.15348235005015,2.03529029921025,1,12,17466.993546795,16.4309559109467,30.0545069779859,1073.44842210141,536.724211050706,0,58.4876849583748,98.9785277092687,171.348515497994,1,95.7438560036184,1.64,1.74,56.0713758457947,1.97373908218571,1.52453377818686,32.5418547232485,18.340111443868,0,4016.44842210141,
83.7146049282528,1.839782851603,38.7000000000003,3.31446152377308,2.0328382031997,1,12,17473.5648305791,16.4269816771214,30.0585416669698,1074.25626130693,537.128130653463,0,58.4463934932046,98.8816234002894,163.149024229129,1,95.7438560036184,1.64,1.74,56.1232399392824,2.04257917382867,1.6757353573155,32.6145646567209,18.4449556076167,0,4017.25626130693,
83.4706725787177,1.84411498356697,38.8000000000003,3.46954522432973,-23.7701120916869,1,12,17422.649369322,16.4577747390257,30.0271371937816,1068.00492506674,534.002462533372,0,0,98.768657951196,154.949532960264,1,95.7438560036184,1.74,1.64,56.177069254311,2.113376563987,1.71137108060215,32.6863109589514,18.5486105029037,0,4011.00492506674,
83.0999616341513,1.84846653572538,38.9000000000003,3.63093447627031,-23.6735566270145,1,12,17345.2716915699,16.5045718329183,29.9787822099148,1058.53951841347,529.269759206737,0,0,98.6357695551382,146.750041691399,1,95.7438560036184,1.74,1.64,56.2330651162892,2.1920939975086,1.89432875028107,32.7570923505434,18.6510769314679,0,4001.53951841347,
82.7291014549759,1.85283768678899,39.0000000000003,3.81156524020743,-23.5719758488521,1,12,17267.862864407,16.5513877656019,29.9296489110628,1049.11245821345,524.556229106723,0,0,98.4778453416229,138.550550422534,1,95.7438560036184,1.74,1.64,56.291462420861,2.28002083584913,2.10646505816789,32.8269073231189,18.7523558477453,0,3992.11245821345,
82.3581694526848,1.85722861249957,39.1000000000003,4.01507631526466,-23.463929472393,1,12,17190.4390457636,16.5982127649535,29.8797468744865,1039.7257499214,519.862874960698,0,0,98.2879970707544,130.351059153669,1,95.7438560036184,1.74,1.64,56.3525376163504,2.37884742405672,2.35692808271999,32.8957540978311,18.8524483863106,0,3982.7257499214,
81.9872673163949,1.86163948367059,39.2000000000003,4.24608589573686,-23.3474379557714,1,12,17113.0214609847,16.6450339941384,29.8290896517576,1030.38197401181,515.190987005905,0,0,98.0567594934083,122.151567884804,1,95.7438560036184,1.74,1.64,56.4166192045454,2.49074508490854,2.65659439791921,32.9636305736421,18.9513558960449,0,3973.38197401181,
81.6165301688086,1.86607046339581,39.3000000000003,4.51054488699868,-23.2197183171984,1,12,17035.638313934,16.6918343957973,29.7776962958984,1021.08450126813,510.542250634067,0,0,97.770828998708,113.952076615939,1,95.7438560036184,1.74,1.64,56.4841017693742,2.618520850763,3.01979420811961,33.0305342620771,19.0490799831785,0,3964.08450126813,
